Time,Country Code,Female Senior Mgmt Share,"Prevalence of overweight, male (% of male adults) ",Females with HIV+ Share,Female Agriculture Grads Share,"Female share of graduates in Arts and Humanities programmes, tertiary (%) ",Female Edu Grads Share,Female Health Grads Share,Female Services Grads Share,Female Graduation Ratio,Male Industry Employment,Male Employment Ratio,Advanced Edu Labor Force,Female Advanced Edu Labor Force,Female Basic Edu Labor Force,Intermediate Edu Labor Force,Female Intermediate Edu Labor Force,Female Labor Force,Male Labor Force,Total Labor Force,Paid Maternity Leave,Length of paid parental leave for father (calendar days) ,Paid Parental Leave,"Part time employment, male (% of total male employment) ",Total Part Time Employment,Female to Male Labor Force Ratio,"Self-employed, male (% of male employment) (modeled ILO estimate) ",Female Population,Male Population,Total Population,Rural Population,Urban population (% of total population) ,Agricultural Land,Cooling Degree Days,Food production index (2014-2016 = 100),Forest area (% of land area),GDP growth (annual %),Heating Degree Days,Individuals using the Internet (% of population),Land Surface Temperature,Net migration,Population density (people per sq. km of land area),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Scientific and technical journal articles,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Value
2021,LTU,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,LUX,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,LUX,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2002,LUX,15.0,59.1,28.0,55.302372000000005,59.769442000000005,78.407196,80.362958,73.712076,35.22851457595827,29.0699996948242,65.1699981689453,80.9700012207031,74.0199966430664,35.189998626709,65.2099990844727,54.6800003051758,80572.0,117652.0,198187.0,112.0,180.0,180.0,7.42999982833862,20.0300006866455,65.4677221754473,8.47999954223633,226149.0,220026.0,446175.0,14.701,85.299,49.7191644072932,114.91,94.03,33.8323376552753,3.2254168997208,5706.68,39.84,14.7207117,2684.0,173.30818890175,16.6666666666667,65.4677232606048,83.08,2.62,15.0
2003,LUX,11.1999998092651,59.7,28.1,55.302372000000005,60.729718000000005,69.997568,77.265914,73.712076,21.01481943130495,28.25,63.1599998474121,80.25,72.7300033569336,34.4000015258789,65.9199981689453,56.8699989318848,81843.0,116888.0,198677.0,112.0,180.0,180.0,20.1599998474121,32.189998626709,67.0859115942481,8.39000034332275,228646.0,222984.0,451630.0,14.257,85.743,49.7191644072932,337.67,91.31,33.9100238496617,2.61937857939165,5939.8,54.55,15.4208931,5400.0,175.427079853639,16.6666666666667,67.0859055867809,87.93,3.68,46.0
2004,LUX,12.1999998092651,60.3,28.3,65.302372,60.729718000000005,67.107564,75.970326,73.712076,21.01481943130495,27.4400005340576,62.5200004577637,81.6500015258789,76.5599975585938,34.2700004577637,63.6399993896484,56.2299995422363,86317.0,118657.0,204896.0,112.0,180.0,180.0,18.1900005340576,31.4400005340576,69.9584324254099,9.21000003814697,231519.0,226576.0,458095.0,13.823,86.177,49.7191644072932,134.52,96.01,33.9877100440481,4.23189130735582,6251.16,65.88,13.7041506,4482.0,177.938286087179,23.3333333333333,69.9584295612009,152.56,5.11,45.0
2005,LUX,9.30000019073486,60.9,28.5,54.610644,60.729718000000005,67.107564,75.970326,73.26040400000001,9.74165620803835,25.5400009155273,62.7999992370605,80.7300033569336,76.7200012207031,34.8800010681152,63.2099990844727,54.8800010681152,89481.0,121136.0,210533.0,112.0,180.0,180.0,19.1200008392334,32.8800010681152,71.2194574590012,8.73999977111816,234862.0,230296.0,465158.0,13.402,86.598,50.1075953792252,233.4,90.67,34.0653962384345,2.48287474811472,6043.81,70.0,13.9855821,6190.0,180.681774041935,23.3333333333333,71.2194522525844,162.21,4.49,37.0
2006,LUX,21.2000007629395,61.5,28.5,54.610644,60.729718000000005,67.107564,75.970326,73.26040400000001,9.74165620803835,25.1900005340576,58.2299995422363,78.5199966430664,79.7900009155273,29.7399997711182,60.7799987792969,57.2099990844727,92118.0,122831.0,214872.0,112.0,180.0,180.0,25.7700004577637,38.0,72.4412014636626,8.89000034332275,238501.0,234135.0,472637.0,12.991,87.009,50.1075953792252,288.87,89.35,34.1430824328209,6.01671504402741,5853.56,72.51,14.1402654,5568.0,183.586849281014,23.3333333333333,72.4412000740786,193.21,4.73,42.0
2006,LUX,21.2000007629395,61.5,28.5,54.610644,60.729718000000005,67.107564,75.970326,73.26040400000001,9.74165620803835,25.1900005340576,58.2299995422363,78.5199966430664,79.7900009155273,29.7399997711182,60.7799987792969,57.2099990844727,92118.0,122831.0,214872.0,112.0,180.0,180.0,25.7700004577637,38.0,72.4412014636626,8.89000034332275,238501.0,234135.0,472637.0,12.991,87.009,50.1075953792252,288.87,89.35,34.1430824328209,6.01671504402741,5853.56,72.51,14.1402654,5568.0,183.586849281014,23.3333333333333,72.4412000740786,193.21,4.73,7.0
2007,LUX,9.69999980926514,62.1,28.7,54.610644,60.729718000000005,67.107564,75.970326,73.26040400000001,9.74165620803835,25.5699996948242,59.1199989318848,78.9599990844727,79.620002746582,31.5200004577637,59.3699989318848,55.7999992370605,94796.0,124470.0,219204.0,112.0,180.0,180.0,21.8199996948242,35.3499984741211,73.6780911204563,8.15999984741211,242111.0,237883.0,479993.0,12.591,87.409,50.8844573230891,74.88,89.47,34.2207686272073,8.0986676066054,5618.1,78.92,15.0766062,6185.0,186.444147510546,23.3333333333333,73.6780896262987,217.9,4.07,45.0
2008,LUX,15.3000001907349,62.6,28.7,54.610644,52.94118,67.107564,75.970326,83.33333,5.67204999923706,22.0100002288818,61.3699989318848,78.1399993896484,75.870002746582,29.0200004577637,60.3600006103516,53.8899993896484,97781.0,126550.0,224282.0,112.0,180.0,180.0,25.9599990844727,38.9500007629395,74.9298845807417,6.69999980926514,246266.0,242384.0,488650.0,12.2,87.8,50.8844573230891,80.07,91.08,34.2984548215937,-0.30017619444267,6095.42,82.23,14.4066638,7960.0,189.806794434561,23.3333333333333,74.9298846992833,311.95,5.06,44.0
2009,LUX,15.3999996185303,63.2,28.8,54.610644,60.729718000000005,67.107564,75.970326,73.260404,9.741656208038354,19.4799995422363,63.7000007629395,80.0899963378906,76.379997253418,31.0499992370605,58.9199981689453,51.4900016784668,103482.0,134401.0,237839.0,112.0,180.0,180.0,20.75,34.1399993896484,74.909956522207,10.0299997329712,250499.0,247284.0,497783.0,11.822,88.178,50.7679280315095,123.7,92.54,34.37614101598,-3.23895402683188,5969.38,87.31,14.9061484,6745.0,193.354334501216,20.0,74.9099585809472,381.33,5.12,36.0
2010,LUX,19.6000003814697,63.7,28.8,54.610644,60.729718000000005,67.107564,75.970326,73.260404,9.741656208038354,19.7000007629395,63.3300018310547,80.5100021362305,76.3099975585938,30.0400009155273,59.1399993896484,52.2900009155273,105159.0,135708.0,240833.0,112.0,180.0,180.0,20.8199996948242,33.4300003051758,75.6194688829462,9.27999973297119,254780.0,252173.0,506953.0,11.453,88.547,50.8999945619664,158.91,91.05,34.4538272103664,3.76041359255095,6755.75,90.62,15.7847643,7793.0,196.916246513832,20.0,75.619464320982,444.03,4.36,25.0
2010,LUX,19.6000003814697,63.7,28.8,54.610644,60.729718000000005,67.107564,75.970326,73.260404,9.741656208038354,19.7000007629395,63.3300018310547,80.5100021362305,76.3099975585938,30.0400009155273,59.1399993896484,52.2900009155273,105159.0,135708.0,240833.0,112.0,180.0,180.0,20.8199996948242,33.4300003051758,75.6194688829462,9.27999973297119,254780.0,252173.0,506953.0,11.453,88.547,50.8999945619664,158.91,91.05,34.4538272103664,3.76041359255095,6755.75,90.62,15.7847643,7793.0,196.916246513832,20.0,75.619464320982,444.03,4.36,4.0
2011,LUX,18.2999992370605,64.2,28.8,54.610644,60.729718000000005,67.107564,75.970326,73.260404,9.741656208038354,20.3400001525879,62.5499992370605,79.3099975585938,75.7699966430664,30.75,56.9799995422363,50.6800003051758,108683.0,138005.0,246661.0,112.0,180.0,180.0,20.5599994659424,33.9900016784668,77.2485541568672,9.55000019073486,260020.0,258327.0,518347.0,11.094,88.906,50.9893336855108,89.73,91.17,34.4538272103664,1.04429869455731,5526.79,90.02985856,15.5315701,10787.0,201.342029008025,25.0,77.2485552686586,569.2,4.9,22.0
2012,LUX,17.0,64.7,28.7,54.610644,62.68657,77.46479,66.33663,73.260404,12.4495496749878,19.5200004577637,62.7200012207031,79.4100036621094,75.879997253418,31.0900001525879,58.8300018310547,53.6399993896484,115029.0,143657.0,258659.0,112.0,180.0,180.0,19.7099990844727,32.7000007629395,78.9811717006757,9.51000022888184,265765.0,265181.0,530946.0,10.751,89.249,51.0475983313005,106.69,89.21,34.4538272103664,1.64990202978652,6110.63,91.94992374,13.4101669,10251.0,206.235870823396,21.6666666666667,78.9811728535988,574.18,5.14,16.0
2013,LUX,14.6000003814697,65.3,28.7,54.610644,54.6875,67.2973,76.5625,73.260404,10.4048004150391,18.1000003814697,62.7299995422363,78.870002746582,75.9700012207031,30.5200004577637,58.9799995422363,52.4799995422363,119079.0,149039.0,268091.0,112.0,180.0,180.0,21.8099994659424,33.5900001525879,79.1468245662377,9.47999954223633,271532.0,271828.0,543360.0,10.426,89.574,50.8378456064573,171.38,91.92,34.4538272103664,3.17179049916005,6520.56,93.7765,14.38971,10553.0,211.05785290896,28.3333333333333,79.1468194151341,741.34,5.85,11.0
2014,LUX,17.8999996185303,65.8,28.7,54.610644,66.66667,62.00418,78.76106,73.260404,10.0909404754639,16.3299999237061,62.7999992370605,79.5500030517578,76.8199996948242,29.0300006866455,58.939998626709,53.3300018310547,124189.0,154048.0,278241.0,112.0,180.0,180.0,21.1000003814697,33.060001373291,80.059612106462,9.88000011444092,277710.0,278610.0,556319.0,10.116,89.884,50.8805730133698,113.44,96.69,34.4538272103664,2.62308601577192,5293.89,94.67,15.6687577,11181.0,216.091529874226,28.3333333333333,80.0596174298597,844.09,5.85,4.0
2014,LUX,17.8999996185303,65.8,28.7,54.610644,66.66667,62.00418,78.76106,73.260404,10.0909404754639,16.3299999237061,62.7999992370605,79.5500030517578,76.8199996948242,29.0300006866455,58.939998626709,53.3300018310547,124189.0,154048.0,278241.0,112.0,180.0,180.0,21.1000003814697,33.060001373291,80.059612106462,9.88000011444092,277710.0,278610.0,556319.0,10.116,89.884,50.8805730133698,113.44,96.69,34.4538272103664,2.62308601577192,5293.89,94.67,15.6687577,11181.0,216.091529874226,28.3333333333333,80.0596174298597,844.09,5.85,3.0
2015,LUX,14.0,66.3,28.7,100.0,60.3352,66.76737,79.43038,73.260404,9.81807994842529,19.1200008392334,61.4000015258789,79.1800003051758,78.6600036621094,33.7799987792969,59.0800018310547,54.0999984741211,129916.0,155114.0,285050.0,112.0,180.0,180.0,19.9699993133545,31.8600006103516,83.4248026284557,10.6300001144409,283954.0,285650.0,569604.0,9.821,90.179,50.9893336855108,263.76,102.08,34.4538272103664,2.26978448419565,5781.31,96.37671417,16.2828237,11373.0,221.251835336342,28.3333333333333,83.4248062252526,789.25,6.67,7.0
2016,LUX,14.8999996185303,66.8,28.7,22.85714,61.97917,68.91892,70.37037,44.82759,9.950700187683125,18.0400009155273,60.4199981689453,78.8199996948242,76.6399993896484,29.4599990844727,58.3300018310547,54.560001373291,130375.0,156375.0,286784.0,112.0,180.0,180.0,18.3199996948242,29.9899997711182,83.2457198861405,11.1300001144409,289781.0,292233.0,582014.0,9.54000000000001,90.46,50.7488949138849,155.86,101.23,34.4538272103664,4.97819043681629,6055.58,98.13669867,14.5943115,12535.0,226.072263698018,28.3333333333333,83.2457231726283,842.39,6.29,11.0
2017,LUX,16.1000003814697,66.0,28.7,54.610644,62.067042,65.39838999999999,76.777074,73.260404,9.712460136413588,17.0499992370605,60.0999984741211,80.9300003051758,79.1699981689453,30.0799999237061,59.8699989318848,57.3699989318848,137368.0,159027.0,296430.0,112.0,180.0,180.0,20.0,32.2400016784668,86.3906357932736,10.7600002288818,296716.0,299619.0,596336.0,9.273,90.727,50.9458294166544,205.73,104.67,34.4538272103664,1.31718766293677,5838.34,97.36296032,15.7161091,9563.0,231.635372078028,28.3333333333333,86.3906348208674,790.95,5.52,15.0
2018,LUX,22.5,66.0,28.7,54.610644,62.067042,65.39838999999999,76.777074,73.260404,9.34873962402344,18.2099990844727,60.5299987792969,79.7399978637695,77.8899993896484,31.1299991607666,60.0800018310547,57.5299987792969,142109.0,163268.0,305430.0,140.0,180.0,180.0,21.1499996185303,31.7600002288818,87.2701123505418,9.56999969482422,302297.0,305653.0,607950.0,9.01900000000001,90.981,51.1015902363991,317.3,111.03,34.4538272103664,1.21932191856359,5420.68,97.06129871,16.9091626,10096.0,236.146609386046,20.0,87.270111347429,881.62,5.59,19.0
2019,LUX,26.5,66.0,28.7,54.610644,62.067042,65.39838999999999,76.777074,73.260404,9.21360015869141,16.3199996948242,61.7200012207031,79.8499984741211,77.2399978637695,31.1100006103516,59.0699996948242,55.3300018310547,145013.0,170680.0,315771.0,140.0,180.0,180.0,20.2000007629395,30.5400009155273,85.3254885657018,9.61999988555908,308156.0,311845.0,620001.0,8.777,91.223,51.1144084584729,245.53,110.39,34.4538272103664,2.31992520093738,5646.03,97.12063569,16.076666,10365.0,240.827591028798,25.0,85.325488997555,908.61,5.59,20.0
2020,LUX,28.2000007629395,66.0,28.8,54.610644,62.067042,65.39838999999999,76.777074,73.260404,10.1038999557495,17.747999954223623,60.2900009155273,79.5500030517578,78.379997253418,32.4799995422363,59.1800003051758,56.3499984741211,150535.0,171438.0,322041.0,112.0,180.0,180.0,24.2700004577637,34.189998626709,88.3192168829681,10.34200000762938,313207.0,317212.0,630419.0,8.547,91.453,51.3257149072038,246.13,113.61,34.4538272103664,-0.797435589222587,5251.36,98.82242384,16.1547057,6952.0,244.874264894386,30.0,88.3192118837033,946.94,6.77,22.0
2021,LUX,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,NLD,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,NLD,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2002,NLD,21.7000007629395,56.3,17.4,45.85663,59.51304,78.10438,74.75574,59.25714,44.6008796691895,30.2299995422363,72.4199981689453,83.620002746582,79.7399978637695,43.3699989318848,76.1699981689453,70.7799987792969,3743728.0,4788204.0,8532973.0,112.0,0.0,0.0,43.4099998474121,59.2999992370605,75.3920002600357,13.3500003814697,8158484.0,7990446.0,16148929.0,20.887,79.113,57.4674170616114,124.6,87.2,10.7315165876777,0.21727359494956,5116.92,61.29,14.4057575,14789.0,478.345053317536,34.0,75.3919995685645,19627.11,2.55,15.0
2003,NLD,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2004,NLD,22.2000007629395,57.8,17.5,48.44407,59.27689,79.21198,76.3854,58.90789,50.5451698303223,29.5699996948242,69.9199981689453,82.4800033569336,80.3600006103516,43.5800018310547,75.5699996948242,70.8399963378906,3850314.0,4767440.0,8618836.0,112.0,0.0,0.0,42.7200012207031,59.8300018310547,77.9008549095219,14.0600004196167,8224500.0,8057280.0,16281779.0,18.486,81.514,57.7428909952607,128.57,86.74,10.814336492891,1.98494571422152,5383.6,68.52,13.9056751,12819.0,482.280183649289,36.6666666666667,77.9008547008547,21555.51,4.65,37.0
2005,NLD,22.2999992370605,58.5,17.5,46.58412,60.80508,79.55992,75.52323,62.01991,54.1270599365234,30.7099990844727,67.870002746582,82.0400009155273,80.1800003051758,42.2099990844727,74.3399963378906,69.5899963378906,3775723.0,4680220.0,8457142.0,112.0,0.0,0.0,36.6300010681152,54.810001373291,77.8223797991559,16.2399997711182,8243829.0,8076039.0,16319868.0,17.37,82.63,57.396327014218,140.32,85.15,10.8557464454976,2.05087610813881,5219.74,81.0,14.1565702,13610.0,483.408412322275,36.6666666666667,77.8223776223776,24179.86,5.87,38.0
2006,NLD,25.5,59.3,17.6,50.72222,58.01185,80.07724,75.32669,58.35146,55.1080589294434,30.3899993896484,68.3499984741211,79.5500030517578,78.4300003051758,35.8699989318848,71.8199996948242,68.4400024414063,3824390.0,4683107.0,8508765.0,112.0,0.0,0.0,35.939998626709,54.4000015258789,78.7936167049166,16.3700008392334,8256980.0,8089121.0,16346101.0,16.364,83.636,56.8601895734597,292.27,83.27,10.8971563981043,3.46098895411502,5048.22,83.7,14.9069703,15632.0,484.185456161137,36.6666666666667,78.7936187229027,24828.84,5.0,42.0
